name,count,need_to_be_removed
SM_Branding_Tide_Sign_06,5,FALSE
SM_Branding_Tide_Sign_04,5,FALSE
SM_H_Government_Tide_Lunch_01B,5,TRUE
SM_H_Government_Tide_VerticalTank_01,5,FALSE
SM_M_Commercial_Resort_Papers_01b,5,TRUE
SM_Decal_Residential_Checkpoint_05,5,FALSE
SM_Decal_Residential_Checkpoint_02,5,FALSE
SM_H_Government_Tide_Morgue_01B,5,FALSE
SM_H_Government_Tide_IsolationGowns_01B,5,FALSE
SM_H_Government_Tide_Hook_01,5,FALSE
SM_H_Building_Transport_Cabine_Paper_c,5,TRUE
SM_H_Building_Transport_Cabine_Paper_a,5,TRUE
SM_BS_Military_Hospital_Mat_01,5,FALSE
SM_M_Commercial_Kitchen_Microwave_01,5,FALSE
SM_H_Government_Office_ServerComponents_08,5,FALSE
SM_M_NavalBattle_Industrial_Decal_01b,5,TRUE
SM_H_Government_Tide_Hearth_01B,5,FALSE
Cube,5,FALSE
SM_H_Government_Tide_clock_01,5,FALSE
SM_H_Building_Tide_WardenBoxroom_12d,5,FALSE
SM_H_Government_Tide_DisplayCabinet_01,5,FALSE
SM_Agricultura_Farming_Plate_01,5,FALSE
SM_H_Government_Tide_Decoration_05,5,FALSE
SM_H_Government_Tide_Decoration_06,5,FALSE
SM_H_Government_Office_ServerComponents_02,5,FALSE
SM_Branding_Warning_Sign_09,5,FALSE
SM_M_Branding_OilPainting_01,5,FALSE
SM_M_Branding_OilPainting_04,5,FALSE
SM_M_Industrial_Tools_WoodenBoard_06,5,FALSE
SM_H_FutureTech_Machinery_Cabinet_03,5,FALSE
SM_H_Government_Tide_BrightLights_01B,5,FALSE
SM_H_Government_Tide_Roadmap_01H,5,FALSE
SM_H_FutureTech_Furniture_ConferenceBoard_01,5,FALSE
SM_H_Building_Industrial_Tide_Cellar_22mC,5,FALSE
SM_H_Building_Tide_Jail_Railing_03f_Decal,5,FALSE
SM_H_Building_Tide_Jail_Railing_03f,5,FALSE
SM_H_Building_Tide_Jail_Railing_03c,5,FALSE
SM_M_Industrial_Tools_ScaffoldCloth_04k,5,FALSE
SM_H_Building_Tide_Jail_Pillar_02,5,FALSE
SM_H_Government_Tide_Brick_07,5,TRUE
SM_IceLand_Nature_Cliff_Mountain_06a,5,FALSE
SM_H_FutureTech_Furniture_Ladder_01_B,5,FALSE
SM_H_Industrial_Lighting_Spotlight_01A,5,FALSE
SM_H_Government_Tide_Hospital_Equipment_01,5,FALSE
SM_Branding_Warning_Sign_34,5,FALSE
SM_M_Government_Office_Printer_03,5,FALSE
SM_NavalBattle_Nature_Rock_03_HD,4,FALSE
SM_Industrial_Debris_Confetti_01,4,TRUE
SM_M_Commercial_Resort_Paper_01,4,FALSE
SM_H_Building_Tide_PrisonMain_12c_Decal,4,FALSE
SM_H_Building_Transport_Cabine_Paper_b,4,FALSE
SM_H_Building_Tide_PrisonMain_12c,4,FALSE
SM_H_Building_Tide_PrisonMain_12,4,FALSE
SM_H_Derail_Props_Industrial_Pipeline_04c,4,FALSE
SM_H_Building_Tide_Jail_Pillar_05,4,FALSE
SM_H_Building_Tide_Jail_Railing_03a_Decal,4,FALSE
SM_H_Building_Tide_Canteen_04Z,4,FALSE
SM_Generic_Lighting_Chandelier_04,4,FALSE
SM_M_Government_Office_ToiletCubicle_01e,4,FALSE
SM_M_Government_Office_ToiletCubicle_01d,4,FALSE
SM_H_Government_Tide_Book_02F,4,TRUE
SM_H_Government_Tide_Monitor_04B,4,TRUE
SM_H_IceLand_Props_IndustrialExtinguisher_01c,4,FALSE
SM_Government_Office_Newspaper_06,4,TRUE
SM_H_Building_NavalBattle_30,4,FALSE
SM_H_Props_NavalBattle_Electric_01a,4,FALSE
SM_BS_Military_Clothes_Bag_03,4,FALSE
SM_Medium_DoubleDoor_15_Frame,4,FALSE
SM_H_Building_Tide_PrisonMainInter_Window_04a,4,FALSE
SM_H_Building_Tide_PrisonMainInter_Window_04,4,FALSE
SM_H_Building_Tide_WaterDungeon_03f,4,FALSE
SM_H_FutureTech_Lighting_DecorativeLamp_03_B,4,FALSE
SM_H_Tide_Dock_Fabric_01b,4,FALSE
SM_H_Tide_Dock_Fabric_01a,4,FALSE
SM_H_Government_Office_ServerParts_04,4,FALSE
SM_M_Industrial_Container_Trash_07B,4,FALSE
SM_M_Industrial_Container_Trash_07A,4,FALSE
SM_H_Government_Tide_SafetyCheck_01,4,FALSE
SM_H_Government_Tide_RollerShutterDoors_04,4,FALSE
SM_H_Government_Tide_Bookshelf_01F,4,FALSE
SM_H_Building_Tide_PrisonMain_12c_Glass,4,FALSE
SM_H_Government_Tide_WaterPump_01,4,FALSE
SM_H_Government_Tide_WaterPump_01B,4,FALSE
SM_H_Government_Tide_Papers_01B,4,FALSE
SM_Industrial_Electrical_Cables_13,4,TRUE
SM_Branding_Warning_Sign_38,4,FALSE
SM_H_Government_Tide_Lunch_01,4,FALSE
SM_H_Government_Tide_Dishwasher_01A,4,FALSE
SM_M_NavalBattle_Building_Decal_19e,4,FALSE
SM_H_Government_Tide_Morgue_01_Door,4,FALSE
SM_I_NavalBattle_Connect_Decal_12b,4,FALSE
SM_H_Building_Tide_DeepJail_10i,4,FALSE
SM_H_Building_Tide_DeepJail_10k,4,FALSE
SM_H_Building_Tide_DeepJail_02q,4,FALSE
SM_M_Commercial_Kitchen_Bottle_01_c,4,TRUE
SM_M_Commercial_Kitchen_Bottle_01_f,4,TRUE
SM_H_Building_Tide_DeepJail_02,4,FALSE
SM_H_Building_Tide_DeepJail_12,4,FALSE
SM_H_Building_Tide_DeepJail_02b,4,FALSE
SM_H_Building_Tide_DeepJail_02p,4,FALSE
SM_H_Government_Tide_Bridge_01,4,FALSE
SM_H_Building_Tide_DeepJail_12_Decal,4,FALSE
SM_H_FutureTech_Furniture_Coffee_01_A,4,TRUE
SM_Residential_Tools_Box_01_A,4,FALSE
SM_M_Residential_Kitchen_Knives_01_f,4,TRUE
SM_M_Commercial_Kitchen_Bottle_03_b,4,TRUE
SM_H_Government_Office_ServerCabinet_07,4,FALSE
SM_H_Building_Tide_MainShaft_07,4,FALSE
SM_H_Building_Tide_WaterDungeon_06b,4,FALSE
SM_H_Building_Tide_MainShaft_01c,4,FALSE
SM_M_Government_Office_Cable_01c,4,FALSE
SM_H_Government_Tide_WaterPump_02c,4,FALSE
SM_M_Transport_Vehicle_Woodenboat_07A,4,FALSE
SM_M_Transport_Vehicle_Woodenboat_07B,4,FALSE
SM_Industrial_Tools_Stepladder_01,4,FALSE
SM_H_GEN_Props_Industrial_Container_03,4,FALSE
SM_H_Props_Wooden_Bridge_02a,4,FALSE
SM_H_Building_Tide_DeepJail_04_Pillar_08,4,FALSE
SM_H_Building_Tide_WardenBoxroom_12a,4,FALSE
SM_H_Building_Tide_WardenBoxroom_12b,4,FALSE
SM_M_Government_Office_WoodenCabinet_01,4,FALSE
SM_H_Government_Tide_DisplayCabinet_01B_Glass,4,FALSE
SM_H_Derail_Props_Industrial_Pipeline_04b,4,FALSE
SM_M_Residential_Kitchen_Tableware_04_B,4,TRUE
SM_H_Government_Tide_DisplayCabinet_01C_Glass,4,TRUE
SM_H_Building_Tide_WardenBoxroom_pillar,4,FALSE
SM_H_Building_FutureTech_Dam_Pipe_03,4,FALSE
SM_BS_Poster_01,4,FALSE
SM_H_MOD_Building_mound10_01,4,FALSE
SM_M_Industrial_Tools_ScaffoldCloth_04i,4,FALSE
SM_H_Building_Tide_Fencing_Door_01,4,FALSE
SM_H_Building_Tide_Fencing_Door_01_Decal,4,FALSE
SM_H_Building_Tide_DeepJail_10h,4,FALSE
SM_H_Building_Tide_DeepJail_10j,4,FALSE
SM_H_Government_Prison_RiotShield_01b,4,FALSE
SM_M_Government_Office_MedicineCabinet_03,4,FALSE
SM_H_FutureTech_Commercial_Lighting_EXIT_01,4,FALSE
SM_BS_Military_Hospital_Equipment_02_A,4,FALSE
SM_BS_Military_Hospital_Equipment_02_B,4,FALSE
SM_H_Government_Tide_Manacle_02,4,FALSE
SM_H_Government_Office_MillingMachine_01_Glass,4,FALSE
SM_Small_DoubleDoor_16A_Frame,4,FALSE
SM_H_Government_Tide_Bacterialincubators_01a,4,FALSE
SM_H_Government_Tide_Bacterialincubators_01b,4,FALSE
SM_H_Government_Tide_Bacterialincubators_01c,4,FALSE
SM_M_Industrial_Lighting_FloodlightStand_02,4,TRUE
SM_H_Government_Tide_Equipment_01,4,FALSE
SM_NavalBattle_Nature_Rock_Large_Island_04_HD,3,FALSE
SM_H_FutureTech_Resort_SpiceBox_01,3,FALSE
SM_H_IceLand_Props_WeatherCloth_01a,3,FALSE
SM_Residential_Storage_Bucket_04,3,FALSE
SM_H_Building_Tide_Jail_B_01c,3,FALSE
SM_H_FutureTech_Resort_Papers_03b,3,TRUE
SM_H_Government_Tide_DiningTable_01A,3,FALSE
SM_BS_Military_Clothes_Shoes_01,3,FALSE
SM_H_Building_Tide_PrisonMain_04u,3,FALSE
SM_M_Government_Office_ToiletCubicle_01a,3,FALSE
SM_H_Building_Tide_PrisonMainInter_Window_03a,3,FALSE
SM_H_Building_Tide_PrisonMainInter_DoorFrame_03,3,FALSE
SM_H_Building_Tide_PrisonMainInter_Window_03,3,FALSE
SM_M_Building_ware_02e,3,TRUE
SM_M_NavalBattle_Building_Decal_19a,3,FALSE
SM_H_Building_Tide_AsphaltBroken_07a,3,TRUE
SM_H_Government_Tide_Bookshelf_01H,3,FALSE
SM_H_Props_NavalBattle_Electric_01_Glass,3,FALSE
SM_H_Building_Tide_Ventilate_02g,3,FALSE
SM_H_Government_Tide_Bookshelf_01G,3,FALSE
SM_M_Government_Electrical_Switch_03,3,FALSE
SM_H_Industrial_Electrical_ExhaustSystem_01,3,FALSE
SM_H_Building_Tide_Waterway_10_Shelf,3,FALSE
SM_M_Commercial_Resort_BathTowel_01,3,FALSE
SM_H_Building_Tide_PrisonMain_04u_Decal,3,TRUE
SM_NavalBattle_Decal_S1_07,3,FALSE
SM_H_Government_Tide_DiningTable_01C,3,FALSE
SM_Medium_DoubleDoor_14_Frame,3,FALSE
SM_Medium_DoubleDoor_14,3,FALSE
SM_H_Government_Tide_IsolationGowns_01,3,FALSE
SM_H_Building_Tide_DeepJail_04b_Decal,3,FALSE
SM_H_Government_Tide_DeepJail_04D,3,FALSE
SM_H_Building_Tide_DeepJail_12b_Decal,3,FALSE
SM_H_Building_NavalBattle_30f,3,FALSE
SM_H_Government_Tide_DeepJail_04c,3,FALSE
SM_H_Government_Tide_DeepJail_04b,3,FALSE
SM_H_Building_Tide_DeepJail_04b,3,FALSE
SM_Decal_Generic_09,3,FALSE
SM_H_Government_Tide_prison_01,3,FALSE
SM_Decal_Generic_12,3,FALSE
SM_H_Building_Tide_DeepJail_04_Frame_04,3,FALSE
SM_H_Government_Office_FilingCabinet_03,3,FALSE
SM_M_Government_Office_ProjectorScreen_01,3,FALSE
SM_H_Building_Tide_PrisonMain_Metal_04l_Net,3,FALSE
SM_H_Building_Tide_PrisonMain_Metal_04l,3,FALSE
SM_H_Building_Tide_PrisonMain_13a,3,FALSE
SM_H_Building_Tide_MainShaft_02d,3,FALSE
SM_M_Building_ware_01a,3,TRUE
SM_H_Government_Tide_Cage_01,3,FALSE
SM_M_Industrial_Tools_Tarp_21,3,FALSE
SM_H_Government_Tide_Dishwasher_01,3,FALSE
SM_H_Government_Tide_Hearth_01A,3,FALSE
SM_H_Government_Tide_Stockpot_01,3,FALSE
SM_H_Government_Tide_Lunch_01C,3,TRUE
SM_H_Government_Tide_Lunch_02,3,TRUE
SM_M_Transport_Vehicle_Woodenboat_06,3,FALSE
SM_H_Building_Tide_PrisonMain_14c,3,FALSE
SM_H_Building_Tide_PrisonMain_14c_Decal,3,TRUE
SM_H_Building_Tide_PrisonMain_Tower_01c_Decal,3,TRUE
SM_H_Government_Tide_DeepJail_04e,3,FALSE
SM_M_Government_Office_ClothLarge_04,3,FALSE
SM_H_Government_Tide_DecorativePainting_04H,3,FALSE
SM_H_Government_Tide_DisplayCabinet_01A_Glass,3,TRUE
SM_Generic_Lighting_FloorLamp_02,3,FALSE
SM_M_Government_Office_Mug_01,3,TRUE
SM_M_Commercial_Resort_Vase_05,3,FALSE
SM_M_Residential_Kitchen_Tableware_04_A,3,TRUE
SM_M_Commercial_Kitchen_Bottle_01_a,3,TRUE
SM_H_Government_Tide_FabricCurtains_Right_01,3,FALSE
SM_H_Government_Tide_FabricCurtains_Left_01,3,FALSE
SM_M_Government_Office_Statue_02,3,FALSE
SM_H_Government_Tide_Shelf_01,3,FALSE
SM_M_Commercial_Lighting_DeskLamp_01,3,FALSE
SM_H_Government_Tide_FabricCurtains_02,3,FALSE
SM_H_Gibraltar_Ventpipe_WareHouse_04D,3,TRUE
SM_H_Building_Tide_WardenBoxroom_Door_01,3,FALSE
SM_H_Industrial_Lighting_Floodlight_03,3,FALSE
SM_H_Building_Tide_Cage_01a,3,FALSE
SM_H_Building_Tide_Cage_01b,3,FALSE
SM_H_Building_Tide_Cage_01d,3,FALSE
SM_H_Government_Tide_BrightLights_01,3,FALSE
SM_I_Connect_Decal_07d,3,FALSE
SM_H_Building_FutureTech_Dam_Pipe_02,3,FALSE
SM_Customiz_Door_04_Frame,3,FALSE
SM_M_Industrial_Tools_ScaffoldCloth_04j,3,FALSE
SM_GEN_Decal_Gravel_01_G,3,TRUE
SM_Industrial_Container_Barrel_02,3,FALSE
SM_H_Building_Tide_DeepJail_02d,3,FALSE
SM_H_Building_Tide_Jail_Water_01,3,TRUE
SM_H_Building_Tide_MedicalRoom_21G,3,TRUE
SM_Branding_Warning_Sign_07,3,FALSE
SM_H_Military_Storage_EquipmentBox_04,3,FALSE
SM_H_Government_Tide_Papers_01A,3,FALSE
SM_Branding_Warning_Sign_31,3,FALSE
SM_H_Government_Tide_LabTable_01,3,FALSE
SM_M_Government_Office_MedicineCabinet_04,3,FALSE
SM_H_Government_Tide_AlcoholBurner_01,3,FALSE
SM_H_Building_Tide_PrisonMain_14h,3,FALSE
SM_M_Government_Office_Pencil_01,2,TRUE
SM_H_FutureTech_Lounge_PaperCups_01,2,TRUE
SM_M_Industrial_Tools_Toolbox_02,2,FALSE
SM_H_Building_Tide_DeepJail_04g_Decal,2,FALSE
SM_Residential_Tools_Box_01_D,2,FALSE
SM_H_Building_Tide_PrisonMain_01c_Decal,2,FALSE
SM_H_IceLand_Props_litter_04,2,TRUE
SM_H_Building_Tide_PrisonMain_12e_Decal,2,FALSE
SM_H_Government_Tide_MemorialSculpture_01,2,FALSE
SM_H_Building_Tide_PrisonMain_12e,2,FALSE
SM_H_Building_Tide_Laundryroom_02E,2,FALSE
SM_H_Building_Tide_Laundryroom_01G,2,FALSE
SM_H_Government_Tide_InstrumentTable_01,2,FALSE
SM_H_Building_Tide_DistributionRoom_01b,2,FALSE
SM_NavalBattle_Nature_Rock_Large_Island_03_HD,2,FALSE
SM_H_Building_Tide_PrisonMainInter_Window_05,2,FALSE
SM_H_Building_Tide_PrisonMainInter_Window_05a,2,FALSE
SM_H_Building_Tide_Stairs_04,2,FALSE
SM_H_Tide_Dock_Fabric_01e,2,FALSE
SM_H_Building_Tide_Dock_Ramp_01,2,FALSE
SM_H_Government_Tide_Table_05,2,FALSE
SM_H_Government_Tide_Sign_01,2,FALSE
SM_H_Government_Tide_Sign_02,2,FALSE
SM_H_Government_Tide_Security_Equipment_01,2,FALSE
SM_H_Government_Tide_Security_Equipment_01A,2,FALSE
SM_H_Government_Tide_Security_Equipment_01B,2,FALSE
SM_H_Building_Tide_DistributionRoom_01a,2,FALSE
SM_H_Government_Tide_RollerShutterDoors_01B,2,FALSE
SM_H_Government_Tide_RollerShutterDoors_02,2,FALSE
SM_H_Government_Tide_RollerShutterDoors_02B,2,FALSE
SM_H_Government_Tide_Bookshelf_01,2,FALSE
SM_H_Government_Tide_Bookshelf_01I,2,FALSE
SM_H_Government_Tide_Bookshelf_01C,2,FALSE
SM_H_Government_Tide_Bookshelf_01L,2,FALSE
SM_H_Government_Tide_Bookshelf_01D,2,FALSE
SM_H_Government_Tide_RollerShutterDoors_01,2,FALSE
SM_M_Industrial_Tools_ScaffoldCloth_03,2,FALSE
SM_H_Building_Tide_WaterControl_05e,2,FALSE
SM_M_Government_Office_Cable_03b,2,FALSE
SM_H_Government_Tide_Handcuffs_01E,2,FALSE
SM_M_Industrial_Debris_Rubble_01,2,FALSE
SM_H_Government_Tide_Bread_01,2,TRUE
SM_H_Government_Tide_DiningTable_01B,2,FALSE
SM_Branding_Tide_Sign_07,2,FALSE
SM_H_Government_Tide_Bread_02B,2,TRUE
SM_H_Government_Office_Wardrobe_01,2,FALSE
SM_H_Government_Office_Electronicclock_01,2,FALSE
SM_Branding_Tide_Sign_08,2,FALSE
SM_H_Government_Tide_SluiceGate_01A,2,FALSE
SM_H_Building_Tide_WaterControl_05f,2,FALSE
SM_H_Building_Tide_DeepJail_04_Pillar_05,2,FALSE
SM_H_Building_Tide_DeepJail_04g,2,FALSE
SM_H_Building_Tide_DeepJail_04_Crane_02,2,FALSE
SM_H_Building_Tide_DeepJail_04_Pillar_06,2,FALSE
SM_H_Building_Tide_DeepJail_12b,2,FALSE
SM_H_Building_Tide_DeepJail_02e,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_02a,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_02c,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_02d,2,FALSE
SM_H_Building_Tide_DeepJail_04_Pillar_10,2,FALSE
SM_M_Commercial_Resort_Vase_02,2,FALSE
SM_H_Building_Tide_DeepJail_02o,2,FALSE
SM_H_Building_Tide_DeepJail_01i,2,FALSE
SM_H_Government_Tide_Bridge_01D,2,FALSE
SM_H_Building_Tide_PrisonMain_01c,2,FALSE
SM_M_Government_Office_Footcloth_01,2,FALSE
SM_M_Government_Office_SofaCloth_02,2,FALSE
SM_M_Commercial_Kitchen_Bottle_02_a,2,TRUE
SM_H_Government_Tide_DissectingTable_01,2,FALSE
SM_H_Government_Tide_ElevatorController_01,2,FALSE
SM_Miniworld_Prop_FireAlarm_01,2,FALSE
SM_H_Building_Tide_MainShaft_06,2,FALSE
SM_H_Building_Tide_MainShaft_06c,2,FALSE
SM_H_Building_Tide_MainShaft_03b,2,FALSE
SM_H_Building_Tide_MainShaft_06b,2,FALSE
SM_H_Building_Tide_MainShaft_02b,2,FALSE
SM_H_Building_Tide_MainShaft_02c,2,FALSE
SM_H_Building_Tide_MainShaft_03c,2,FALSE
SM_H_Building_Tide_DeepJail_01,2,FALSE
SM_H_Building_Tide_MainShaft_09b,2,FALSE
SM_H_Building_Tide_MainShaft_09,2,FALSE
SM_H_Building_Tide_MainShaft_06d,2,FALSE
SM_H_Building_Tide_PrisonMain_04m_Glass,2,FALSE
SM_M_Building_ware_02a,2,TRUE
SM_H_Building_Tide_PrisonMain_01c_Glass,2,FALSE
SM_H_Government_Tide_KitchenHood_01,2,FALSE
SM_H_Building_Tide_MainShaft_08,2,FALSE
SM_H_Building_Tide_DeepJail_09_Decal,2,FALSE
SM_H_Government_Tide_Console_03,2,FALSE
SM_Branding_Tide_Sign_01,2,FALSE
SM_H_Building_Tide_PrisonMain_14f,2,FALSE
SM_H_Building_Tide_PrisonMain_14b,2,FALSE
SM_H_Building_Tide_PrisonMain_14b_Decal,2,TRUE
SM_H_Building_Tide_Loungehall_20B,2,FALSE
SM_H_Props_Wooden_Bridge_02,2,FALSE
SM_M_Residential_Kitchen_Vase_01,2,TRUE
SM_H_Building_Tide_DeepJail_04_Pillar_09,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_01d,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_01b,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_01c,2,FALSE
SM_H_Building_Tide_DeepJail_04_Shelf_01a,2,FALSE
SM_M_Agricultura_Tools_IronChain_01,2,TRUE
SM_H_FutureTech_Commercial_Resort_Toilet_01B,2,FALSE
SM_H_Building_Tide_Loungehall_25B,2,TRUE
SM_H_Building_Tide_WardenBoxroom_12c,2,FALSE
SM_H_Government_Tide_HangingCloth_02,2,FALSE
SM_H_Government_Tide_DisplayCabinet_01_Glass,2,FALSE
SM_H_Government_Tide_Sofa_01,2,FALSE
SM_H_Government_Tide_BlockTheGate_01,2,FALSE
SM_Government_Office_Books_14,2,TRUE
SM_Commercial_Lighting_CellingLamp_12,2,FALSE
SM_H_Government_Office_ServerComponents_01a,2,FALSE
SM_H_Building_Tide_WardenBoxroom_13b,2,FALSE
SM_H_Government_Tide_Camera_01,2,FALSE
SM_H_Building_Tide_DeepJail_04z,2,FALSE
SM_H_Building_FutureTech_Dam_Pipe_04,2,TRUE
SM_H_Building_Tide_DeepJail_04_Frame_05,2,FALSE
SM_H_Building_Tide_PrisonMain_14f_Decal,2,FALSE
SM_H_Props_Wooden_Bridge_Decal_02a,2,TRUE
SM_H_Building_Tide_Jail_Ventilator_05,2,FALSE
SM_H_Building_Tide_Jail_Fencing_02,2,FALSE
SM_H_FutureTech_Continuous_Metal_09_Red_04,2,TRUE
SM_M_Government_Office_FireHose_01b,2,TRUE
SM_M_Industrial_Tools_ScaffoldCloth_04l,2,FALSE
SM_H_FutureTech_Continuous_Metal_09_Black_04,2,TRUE
SM_H_Building_Tide_Jail_Gate_02,2,FALSE
SM_IceLand_Nature_Rock_Wall_03,2,FALSE
SM_H_Government_Tide_Detergent_02,2,FALSE
SM_M_Industrial_Construction_Rebar_02,2,FALSE
SM_Industrial_Vehicle_AerialWorkPlatform_01,2,FALSE
SM_H_Gibraltar_Props_Industrial_01F,2,FALSE
SM_H_Building_Tide_Pit_01,2,FALSE
SM_H_Government_Office_ServerParts_03,2,FALSE
SM_Door_Close_Guards_01,2,FALSE
SM_H_Building_Tide_Jail_Pillar_03,2,FALSE
SM_H_Building_Tide_MedicalRoom_18F,2,TRUE
SM_H_FutureTech_Furniture_Cabinet_06A,2,FALSE
SM_M_Props_Industrial_duct_02,2,FALSE
SM_H_Building_Tide_MedicalRoom_07D,2,FALSE
SM_H_Government_Tide_Beaker_01,2,FALSE
SM_Branding_Warning_Sign_08,2,FALSE
SM_H_Building_Tide_WardenOffice_04H,2,FALSE
SM_H_Building_Tide_WardenOffice_04I,2,FALSE
SM_H_Gibraltar_Ventpipe_WareHouse_04B,2,TRUE
SM_H_Building_Industrial_Tide_Cellar_22mD,2,FALSE
SM_H_Building_Tide_Bathhouse_02B,1,FALSE
SM_H_Building_Tide_Bathhouse_04B,1,FALSE
SM_H_Building_Tide_Corridor_Ground_08,1,FALSE
SM_H_Building_Tide_PrisonMain_03c_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_Ground_01a_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_Ground_01b_Decal,1,TRUE
SM_H_Building_Tide_Jail_C_04i,1,FALSE
SM_H_Building_Tide_Jail_C_04_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_06b_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_01b_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_01d_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_07_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_07c_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_09c_Decal,1,FALSE
SM_H_Building_Tide_Loungehall_10B,1,TRUE
SM_H_Building_Tide_Loungehall_02,1,TRUE
SM_H_Building_Tide_PrisonMain_09c,1,FALSE
SM_H_Building_Tide_Jail_D_01_ExterWall,1,FALSE
SM_H_Building_Tide_Jail_C_05,1,FALSE
SM_H_Building_Tide_Jail_Room_02,1,FALSE
SM_H_Building_Tide_Jail_Room_05,1,FALSE
SM_H_Building_Tide_Jail_B_01j,1,FALSE
SM_H_Building_Tide_Jail_B_01k,1,FALSE
SM_H_Building_Tide_Jail_C_01a,1,FALSE
SM_H_Building_Tide_Jail_Gate_03,1,FALSE
SM_H_Building_Tide_Jail_C_04h,1,FALSE
SM_H_Building_Tide_Jail_A_06b,1,FALSE
SM_H_Building_Tide_Jail_A_05c_Decal,1,FALSE
SM_H_Building_Tide_Jail_A_05,1,FALSE
SM_H_Building_Tide_Jail_B_01,1,FALSE
SM_H_Building_Tide_Jail_C_01,1,FALSE
SM_H_Building_Tide_Jail_C_05d,1,FALSE
SM_H_Building_Tide_Jail_C_04g,1,FALSE
SM_H_Building_Tide_PrisonMain_05k_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_03,1,FALSE
SM_H_Building_Tide_PrisonMain_Ground_03_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_09a_Decal,1,FALSE
SM_H_Building_Tide_WaterDungeon_05_Decal,1,FALSE
SM_H_Building_Tide_WaterDungeon_02_Decal,1,FALSE
SM_H_Building_Tide_WaterDungeon_04_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_01_Decal,1,FALSE
SM_H_Building_Tide_PrisonMain_04m_Decal,1,TRUE
SM_H_Building_Tide_PrisonMain_04n_Decal,1,FALSE
SM_H_Building_Tide_MedicalRoom_10B,1,FALSE
SM_H_Building_Tide_MedicalRoom_13B,1,FALSE
SM_H_Building_Tide_MedicalRoom_26B,1,FALSE
SM_H_Building_Tide_PrisonMain_15,1,FALSE
SM_H_Building_Tide_PrisonMain_05_Damaged,1,FALSE
SM_H_Building_Tide_PrisonMain_15a,1,FALSE
SM_H_Building_Tide_PrisonMain_15b,1,FALSE
SM_H_Building_Tide_PrisonMain_03b_Decal,1,FALSE
SM_H_Building_Tide_Canteen_02,1,FALSE
SM_H_Building_Tide_Canteen_06C,1,FALSE
SM_H_Building_Tide_Canteen_05B,1,FALSE
SM_H_Building_Tide_Canteen_05D,1,FALSE
SM_H_Building_Tide_Canteen_06,1,FALSE
SM_H_Building_Tide_Canteen_06E,1,FALSE
SM_H_Building_Tide_Canteen_02F,1,FALSE
SM_H_Building_Tide_Kitchen_01,1,FALSE
SM_H_Building_Tide_Canteen_02D,1,FALSE
SM_H_Building_Tide_Canteen_06D,1,TRUE
SM_H_Building_Tide_Canteen_03G,1,FALSE
SM_H_Building_Tide_Canteen_06F,1,FALSE
SM_H_Building_Tide_Canteen_06G,1,FALSE
SM_H_Building_Tide_Kitchen_01B,1,FALSE
SM_H_Building_Tide_Kitchen_01A,1,FALSE
SM_H_Building_Tide_Corridor_03G,1,FALSE
SM_H_Building_Tide_Corridor_Ground_08B,1,FALSE
SM_H_Building_Tide_Loungehall_29,1,FALSE
SM_H_Building_Tide_Loungehall_01,1,FALSE
SM_H_Building_Tide_Loungehall_03,1,FALSE
SM_H_Building_Tide_Loungehall_05,1,FALSE
SM_H_Building_Tide_Loungehall_11B,1,FALSE
SM_H_Building_Tide_PrisonMain_02_Decal,1,FALSE
SM_H_Building_Tide_Loungehall_01B,1,FALSE
SM_H_Building_Tide_Loungehall_02H,1,FALSE
SM_H_Building_Tide_PrisonMain_09d,1,FALSE
SM_H_Building_Tide_PrisonMain_09,1,FALSE
SM_H_Building_Tide_PrisonMain_05b,1,FALSE
SM_H_Building_Tide_PrisonMain_09e,1,FALSE
SM_H_Building_Tide_PrisonMain_11e,1,FALSE
SM_H_Building_Tide_Corridor_02E,1,FALSE
SM_H_Building_Tide_Laundryroom_01C,1,FALSE
SM_H_Building_Tide_WaterMaintain_02_Decal,1,FALSE
SM_H_Building_Tide_WaterMaintain_01_Decal,1,FALSE
SM_H_Building_Tide_Waterway_11b,1,FALSE
SM_H_Building_Tide_WaterDungeon_01_Glass,1,FALSE
SM_H_Building_Tide_WaterDungeon_01b,1,FALSE
SM_H_Building_Tide_WaterMaintain_01c,1,FALSE
SM_H_Building_Tide_WaterMaintain_01l,1,FALSE
SM_H_Building_Tide_WaterMaintain_01m,1,FALSE
